Id,Predicted
7517,chinese
7518,italian
7519,chinese
7520,mexican
7521,american (traditional)
7522,chinese
7523,italian
7524,japanese
7525,chinese
7526,italian
7527,japanese
7528,italian
7529,japanese
7530,american (traditional)
7531,mexican
7532,italian
7533,chinese
7534,chinese
7535,italian
7536,italian
7537,american (traditional)
7538,american (traditional)
7539,mexican
7540,mexican
7541,mexican
7542,american (traditional)
7543,american (traditional)
7544,mexican
7545,american (traditional)
7546,italian
7547,mexican
7548,italian
7549,italian
7550,japanese
7551,mexican
7552,american (traditional)
7553,japanese
7554,mediterranean
7555,italian
7556,japanese
7557,chinese
7558,japanese
7559,italian
7560,american (traditional)
7561,chinese
7562,american (traditional)
7563,italian
7564,chinese
7565,american (traditional)
7566,american (traditional)
7567,american (traditional)
7568,italian
7569,italian
7570,mexican
7571,italian
7572,american (traditional)
7573,mexican
7574,mexican
7575,mexican
7576,american (traditional)
7577,italian
7578,italian
7579,chinese
7580,mexican
7581,italian
7582,american (traditional)
7583,american (traditional)
7584,american (traditional)
7585,mexican
7586,american (traditional)
7587,american (traditional)
7588,american (traditional)
7589,american (traditional)
7590,chinese
7591,chinese
7592,american (traditional)
7593,italian
7594,american (traditional)
7595,american (traditional)
7596,italian
7597,chinese
7598,italian
7599,mexican
7600,italian
7601,american (traditional)
7602,italian
7603,american (traditional)
7604,mexican
7605,chinese
7606,american (traditional)
7607,japanese
7608,italian
7609,mexican
7610,mexican
7611,american (traditional)
7612,american (traditional)
7613,american (traditional)
7614,italian
7615,italian
7616,american (traditional)
7617,american (traditional)
7618,american (traditional)
7619,japanese
7620,italian
7621,italian
7622,chinese
7623,american (traditional)
7624,american (traditional)
7625,american (traditional)
7626,american (traditional)
7627,american (traditional)
7628,american (traditional)
7629,american (traditional)
7630,chinese
7631,american (traditional)
7632,italian
7633,italian
7634,italian
7635,american (traditional)
7636,mexican
7637,american (traditional)
7638,american (traditional)
7639,italian
7640,mexican
7641,american (traditional)
7642,mexican
7643,japanese
7644,mexican
7645,japanese
7646,italian
7647,american (traditional)
7648,italian
7649,american (traditional)
7650,chinese
7651,italian
7652,american (traditional)
7653,american (traditional)
7654,american (traditional)
7655,italian
7656,mexican
7657,american (traditional)
7658,italian
7659,italian
7660,italian
7661,chinese
7662,american (traditional)
7663,american (traditional)
7664,italian
7665,mexican
7666,mexican
7667,american (traditional)
7668,chinese
7669,japanese
7670,american (traditional)
7671,italian
7672,american (traditional)
7673,mexican
7674,chinese
7675,mexican
7676,american (traditional)
7677,american (traditional)
7678,chinese
7679,american (traditional)
7680,american (traditional)
7681,american (traditional)
7682,italian
7683,japanese
7684,american (traditional)
7685,italian
7686,italian
7687,italian
7688,american (traditional)
7689,american (traditional)
7690,italian
7691,american (traditional)
7692,chinese
7693,american (traditional)
7694,american (traditional)
7695,american (traditional)
7696,mexican
7697,mexican
7698,american (traditional)
7699,italian
7700,american (traditional)
7701,american (traditional)
7702,mexican
7703,american (traditional)
7704,american (traditional)
7705,american (traditional)
7706,american (traditional)
7707,japanese
7708,american (traditional)
7709,chinese
7710,chinese
7711,american (traditional)
7712,mexican
7713,mexican
7714,american (traditional)
7715,american (traditional)
7716,american (traditional)
7717,chinese
7718,italian
7719,chinese
7720,italian
7721,mexican
7722,chinese
7723,mediterranean
7724,american (traditional)
7725,italian
7726,canadian (new)
7727,mexican
7728,american (traditional)
7729,chinese
7730,chinese
7731,mexican
7732,mexican
7733,chinese
7734,chinese
7735,italian
7736,italian
7737,mexican
7738,japanese
7739,chinese
7740,american (traditional)
7741,chinese
7742,american (traditional)
7743,mexican
7744,chinese
7745,japanese
7746,american (traditional)
7747,american (traditional)
7748,mexican
7749,italian
7750,mexican
7751,american (traditional)
7752,american (traditional)
7753,american (traditional)
7754,italian
7755,american (new)
7756,american (traditional)
7757,american (traditional)
7758,chinese
7759,italian
7760,italian
7761,american (traditional)
7762,italian
7763,japanese
7764,american (traditional)
7765,mexican
7766,japanese
7767,mexican
7768,american (traditional)
7769,mexican
7770,italian
7771,american (traditional)
7772,italian
7773,italian
7774,chinese
7775,chinese
7776,american (traditional)
7777,american (traditional)
7778,mexican
7779,italian
7780,chinese
7781,american (traditional)
7782,american (traditional)
7783,mexican
7784,american (traditional)
7785,italian
7786,mexican
7787,american (traditional)
7788,japanese
7789,american (traditional)
7790,chinese
7791,chinese
7792,italian
7793,chinese
7794,chinese
7795,italian
7796,american (traditional)
7797,italian
7798,american (traditional)
7799,american (traditional)
7800,italian
7801,chinese
7802,mediterranean
7803,chinese
7804,chinese
7805,american (traditional)
7806,american (traditional)
7807,italian
7808,italian
7809,mexican
7810,italian
7811,italian
7812,japanese
7813,japanese
7814,japanese
7815,american (traditional)
7816,american (traditional)
7817,american (traditional)
7818,mexican
7819,american (traditional)
7820,italian
7821,chinese
7822,american (traditional)
7823,italian
7824,italian
7825,mexican
7826,american (traditional)
7827,japanese
7828,american (traditional)
7829,american (traditional)
7830,mexican
7831,mexican
7832,mexican
7833,mexican
7834,american (traditional)
7835,chinese
7836,american (traditional)
7837,american (traditional)
7838,american (traditional)
7839,italian
7840,italian
7841,italian
7842,mexican
7843,chinese
7844,mexican
7845,mexican
7846,mexican
7847,mexican
7848,american (traditional)
7849,american (traditional)
7850,american (traditional)
7851,italian
7852,italian
7853,american (traditional)
7854,chinese
7855,chinese
7856,american (traditional)
7857,chinese
7858,chinese
7859,american (traditional)
7860,mexican
7861,chinese
7862,italian
7863,mexican
7864,american (traditional)
7865,american (traditional)
7866,american (traditional)
7867,american (traditional)
7868,italian
7869,italian
7870,american (traditional)
7871,italian
7872,mexican
7873,italian
7874,american (traditional)
7875,american (traditional)
7876,mexican
7877,chinese
7878,american (traditional)
7879,italian
7880,italian
7881,mexican
7882,mexican
7883,mexican
7884,chinese
7885,chinese
7886,mexican
7887,american (traditional)
7888,american (traditional)
7889,american (traditional)
7890,american (traditional)
7891,chinese
7892,american (traditional)
7893,american (traditional)
7894,chinese
7895,chinese
7896,american (traditional)
7897,italian
7898,american (traditional)
7899,american (new)
7900,chinese
7901,chinese
7902,american (traditional)
7903,mexican
7904,american (traditional)
7905,american (traditional)
7906,italian
7907,american (traditional)
7908,mexican
7909,american (traditional)
7910,japanese
7911,italian
7912,american (traditional)
7913,italian
7914,american (traditional)
7915,japanese
7916,italian
7917,japanese
7918,mexican
7919,italian
7920,chinese
7921,mexican
7922,mexican
7923,italian
7924,american (traditional)
7925,chinese
7926,chinese
7927,american (traditional)
7928,mexican
7929,mexican
7930,american (traditional)
7931,mexican
7932,japanese
7933,chinese
7934,chinese
7935,chinese
7936,mediterranean
7937,american (traditional)
7938,american (traditional)
7939,american (traditional)
7940,chinese
7941,american (traditional)
7942,italian
7943,chinese
7944,chinese
7945,italian
7946,italian
7947,mexican
7948,mexican
7949,chinese
7950,chinese
7951,japanese
7952,american (traditional)
7953,american (traditional)
7954,american (traditional)
7955,chinese
7956,italian
7957,mexican
7958,american (traditional)
7959,american (traditional)
7960,mexican
7961,mexican
7962,italian
7963,italian
7964,chinese
7965,american (traditional)
7966,chinese
7967,mexican
7968,chinese
7969,american (traditional)
7970,american (traditional)
7971,mexican
7972,japanese
7973,japanese
7974,mexican
7975,mexican
7976,american (traditional)
7977,italian
7978,chinese
7979,chinese
7980,chinese
7981,italian
7982,italian
7983,mexican
7984,american (traditional)
7985,american (traditional)
7986,italian
7987,chinese
7988,italian
7989,american (traditional)
7990,american (traditional)
7991,chinese
7992,american (traditional)
7993,mexican
7994,chinese
7995,american (traditional)
7996,american (traditional)
7997,mexican
7998,italian
7999,american (traditional)
8000,italian
8001,american (traditional)
8002,american (traditional)
8003,american (traditional)
8004,chinese
8005,american (new)
8006,italian
8007,italian
8008,chinese
8009,mediterranean
8010,american (traditional)
8011,chinese
8012,chinese
8013,american (traditional)
8014,mexican
8015,american (traditional)
8016,italian
8017,american (traditional)
8018,mexican
8019,mexican
8020,chinese
8021,mexican
8022,american (traditional)
8023,chinese
8024,chinese
8025,italian
8026,american (traditional)
8027,chinese
8028,japanese
8029,italian
8030,italian
8031,american (traditional)
8032,mexican
8033,chinese
8034,chinese
8035,american (traditional)
8036,american (traditional)
8037,japanese
8038,american (traditional)
8039,american (traditional)
8040,american (traditional)
8041,mexican
8042,chinese
8043,italian
8044,american (traditional)
8045,italian
8046,chinese
8047,chinese
8048,american (traditional)
8049,italian
8050,mexican
8051,american (traditional)
8052,chinese
8053,italian
8054,chinese
8055,american (traditional)
8056,mexican
8057,american (traditional)
8058,american (traditional)
8059,italian
8060,american (traditional)
8061,american (traditional)
8062,chinese
8063,american (traditional)
8064,mexican
8065,italian
8066,chinese
8067,mexican
8068,mexican
8069,chinese
8070,mexican
8071,italian
8072,japanese
8073,american (traditional)
8074,japanese
8075,chinese
8076,italian
8077,japanese
8078,italian
8079,chinese
8080,mexican
8081,chinese
8082,american (traditional)
8083,japanese
8084,american (traditional)
8085,american (traditional)
8086,american (traditional)
8087,american (traditional)
8088,american (traditional)
8089,american (traditional)
8090,italian
8091,chinese
8092,american (traditional)
8093,american (traditional)
8094,italian
8095,chinese
8096,chinese
8097,italian
8098,chinese
8099,american (traditional)
8100,american (traditional)
8101,chinese
8102,american (traditional)
8103,italian
8104,mexican
8105,italian
8106,japanese
8107,mexican
8108,american (traditional)
8109,american (traditional)
8110,chinese
8111,chinese
8112,american (traditional)
8113,japanese
8114,italian
8115,american (traditional)
8116,japanese
8117,japanese
8118,chinese
8119,mexican
8120,american (traditional)
8121,japanese
8122,mediterranean
8123,american (traditional)
8124,chinese
8125,italian
8126,mexican
8127,japanese
8128,japanese
8129,american (traditional)
8130,american (traditional)
8131,italian
8132,mexican
8133,italian
8134,mexican
8135,japanese
8136,italian
8137,japanese
8138,american (traditional)
8139,american (traditional)
8140,chinese
8141,american (new)
8142,italian
8143,mexican
8144,american (traditional)
8145,american (traditional)
8146,chinese
8147,american (traditional)
8148,chinese
8149,american (traditional)
8150,chinese
8151,american (traditional)
8152,mexican
8153,american (traditional)
8154,chinese
8155,mexican
8156,american (traditional)
8157,chinese
8158,italian
8159,american (traditional)
8160,mediterranean
8161,italian
8162,italian
8163,american (traditional)
8164,chinese
8165,italian
8166,italian
8167,american (traditional)
8168,italian
8169,chinese
8170,mexican
8171,mexican
8172,chinese
8173,american (traditional)
8174,american (traditional)
8175,mexican
8176,american (traditional)
8177,japanese
8178,mexican
8179,italian
8180,italian
8181,american (traditional)
8182,japanese
8183,mexican
8184,italian
8185,chinese
8186,american (traditional)
8187,japanese
8188,american (traditional)
8189,chinese
8190,chinese
8191,mexican
8192,mexican
8193,italian
8194,american (traditional)
8195,chinese
8196,japanese
8197,mediterranean
8198,american (traditional)
8199,chinese
8200,american (traditional)
8201,italian
8202,mexican
8203,mexican
8204,american (traditional)
8205,american (traditional)
8206,american (traditional)
8207,japanese
8208,chinese
8209,american (traditional)
8210,american (traditional)
8211,japanese
8212,mexican
8213,mexican
8214,american (traditional)
8215,japanese
8216,chinese
8217,american (traditional)
8218,italian
8219,japanese
8220,chinese
8221,italian
8222,american (traditional)
8223,american (traditional)
8224,mexican
8225,american (traditional)
8226,italian
8227,mexican
8228,italian
8229,american (new)
8230,chinese
8231,chinese
8232,chinese
8233,american (traditional)
8234,canadian (new)
8235,american (traditional)
8236,mexican
8237,chinese
8238,american (traditional)
8239,mediterranean
8240,chinese
8241,chinese
8242,american (traditional)
8243,mexican
8244,mexican
8245,italian
8246,american (traditional)
8247,american (traditional)
8248,chinese
8249,chinese
8250,american (traditional)
8251,italian
8252,american (traditional)
8253,chinese
8254,mexican
8255,american (traditional)
8256,american (traditional)
8257,italian
8258,chinese
8259,american (traditional)
8260,american (traditional)
8261,american (traditional)
8262,american (traditional)
8263,american (traditional)
8264,chinese
8265,american (traditional)
8266,chinese
8267,japanese
8268,italian
8269,american (traditional)
8270,italian
8271,american (traditional)
8272,american (traditional)
8273,italian
8274,mexican
8275,american (traditional)
8276,american (traditional)
8277,american (traditional)
8278,chinese
8279,italian
8280,italian
8281,american (traditional)
8282,american (traditional)
8283,american (traditional)
8284,chinese
8285,american (traditional)
8286,italian
8287,mexican
8288,american (traditional)
8289,chinese
8290,american (traditional)
8291,italian
8292,chinese
8293,chinese
8294,italian
8295,american (traditional)
8296,chinese
8297,italian
8298,italian
8299,chinese
8300,american (traditional)
8301,japanese
8302,chinese
8303,chinese
8304,american (traditional)
8305,mexican
8306,chinese
8307,mexican
8308,american (traditional)
8309,mexican
8310,chinese
8311,american (traditional)
8312,american (traditional)
8313,mexican
8314,american (traditional)
8315,italian
8316,american (traditional)
8317,american (traditional)
8318,italian
8319,american (traditional)
8320,mexican
8321,american (traditional)
8322,mexican
8323,italian
8324,mexican
8325,chinese
8326,chinese
8327,american (traditional)
8328,mexican
8329,american (traditional)
8330,mexican
8331,chinese
8332,mexican
8333,japanese
8334,mexican
8335,italian
8336,mexican
8337,italian
8338,mexican
8339,american (traditional)
8340,italian
8341,chinese
8342,chinese
8343,american (traditional)
8344,mexican
8345,american (traditional)
8346,chinese
8347,american (traditional)
8348,italian
8349,mexican
8350,chinese
8351,italian
8352,american (traditional)
8353,italian
8354,american (traditional)
8355,chinese
8356,mediterranean
8357,american (traditional)
8358,japanese
8359,italian
8360,chinese
8361,italian
8362,american (traditional)
8363,american (traditional)
8364,mexican
8365,american (traditional)
8366,italian
8367,american (traditional)
8368,chinese
8369,japanese
8370,american (traditional)
8371,american (traditional)
8372,chinese
8373,american (traditional)
8374,chinese
8375,chinese
8376,mexican
8377,italian
8378,mexican
8379,mexican
8380,chinese
8381,chinese
8382,american (traditional)
8383,mexican
8384,chinese
8385,mexican
8386,chinese
8387,italian
8388,american (traditional)
8389,american (traditional)
8390,italian
8391,american (traditional)
8392,chinese
8393,japanese
8394,american (traditional)
8395,japanese
8396,chinese
8397,italian
8398,american (traditional)
8399,chinese
8400,american (traditional)
8401,italian
8402,american (traditional)
8403,american (traditional)
8404,mexican
8405,mexican
8406,american (traditional)
8407,italian
8408,american (traditional)
8409,italian
8410,american (traditional)
8411,chinese
8412,american (traditional)
8413,american (traditional)
8414,japanese
8415,italian
8416,italian
8417,chinese
8418,chinese
8419,chinese
8420,american (traditional)
8421,chinese
8422,japanese
8423,american (new)
8424,chinese
8425,italian
8426,american (traditional)
8427,chinese
8428,american (traditional)
8429,american (traditional)
8430,chinese
8431,japanese
8432,chinese
8433,japanese
8434,american (traditional)
8435,italian
8436,japanese
8437,italian
8438,american (traditional)
8439,american (traditional)
8440,chinese
8441,american (traditional)
8442,american (new)
8443,american (traditional)
8444,italian
8445,american (traditional)
8446,mexican
8447,mexican
8448,american (traditional)
8449,mexican
8450,american (traditional)
8451,american (traditional)
8452,italian
8453,american (traditional)
8454,italian
8455,japanese
8456,italian
8457,italian
8458,italian
8459,chinese
8460,american (traditional)
8461,american (traditional)
8462,chinese
8463,japanese
8464,chinese
8465,american (traditional)
8466,american (traditional)
8467,italian
8468,american (traditional)
8469,american (traditional)
8470,italian
8471,mexican
8472,american (traditional)
8473,chinese
8474,american (traditional)
8475,mexican
8476,american (traditional)
8477,mexican
8478,american (traditional)
8479,american (traditional)
8480,american (traditional)
8481,american (traditional)
8482,mexican
8483,american (traditional)
8484,italian
8485,chinese
8486,american (traditional)
8487,mexican
8488,mexican
8489,american (traditional)
8490,chinese
8491,american (traditional)
8492,chinese
8493,mexican
8494,mexican
8495,mexican
8496,mexican
8497,mexican
8498,american (traditional)
8499,american (traditional)
8500,italian
8501,mexican
8502,mexican
8503,american (traditional)
8504,american (traditional)
8505,american (traditional)
8506,italian
8507,american (traditional)
8508,italian
8509,american (traditional)
8510,italian
8511,mexican
8512,mexican
8513,chinese
8514,chinese
8515,mexican
8516,mexican
8517,japanese
8518,mexican
8519,italian
8520,mediterranean
8521,american (traditional)
8522,mexican
8523,japanese
8524,japanese
8525,chinese
8526,american (traditional)
8527,chinese
8528,american (traditional)
8529,mexican
8530,american (traditional)
8531,italian
8532,american (traditional)
8533,chinese
8534,japanese
8535,american (traditional)
8536,italian
8537,american (traditional)
8538,italian
8539,american (traditional)
8540,mexican
8541,american (traditional)
8542,japanese
8543,mexican
8544,chinese
8545,italian
8546,mexican
8547,italian
8548,chinese
8549,american (traditional)
8550,mexican
8551,american (traditional)
8552,american (traditional)
8553,mexican
8554,american (traditional)
8555,mexican
8556,american (traditional)
8557,chinese
8558,american (traditional)
8559,italian
8560,japanese
8561,chinese
8562,italian
8563,american (traditional)
8564,italian
8565,american (traditional)
8566,american (traditional)
8567,american (new)
8568,american (traditional)
8569,american (traditional)
8570,american (traditional)
8571,italian
8572,american (traditional)
8573,mexican
8574,american (traditional)
8575,chinese
8576,italian
8577,american (traditional)
8578,mexican
8579,american (traditional)
8580,chinese
8581,japanese
8582,italian
8583,canadian (new)
8584,american (traditional)
8585,chinese
8586,american (traditional)
8587,italian
8588,american (traditional)
8589,italian
8590,japanese
8591,chinese
8592,japanese
8593,italian
8594,american (traditional)
8595,mexican
8596,american (traditional)
8597,italian
8598,mexican
8599,chinese
8600,mexican
8601,chinese
8602,italian
8603,mexican
8604,american (traditional)
8605,italian
8606,american (traditional)
8607,american (traditional)
8608,american (traditional)
8609,chinese
8610,american (traditional)
8611,american (traditional)
8612,japanese
8613,american (traditional)
8614,american (traditional)
8615,chinese
8616,italian
8617,american (traditional)
8618,mexican
8619,chinese
8620,chinese
8621,chinese
8622,italian
8623,italian
8624,mexican
8625,mexican
8626,italian
8627,chinese
8628,mexican
8629,chinese
8630,american (traditional)
8631,italian
8632,italian
8633,chinese
8634,chinese
8635,american (traditional)
8636,american (traditional)
8637,american (traditional)
8638,chinese
8639,american (traditional)
8640,american (traditional)
8641,american (traditional)
8642,american (traditional)
8643,american (traditional)
8644,mexican
8645,mexican
8646,japanese
8647,mexican
8648,american (traditional)
8649,mediterranean
8650,italian
8651,mexican
8652,american (traditional)
8653,mexican
8654,italian
8655,american (traditional)
8656,american (traditional)
8657,italian
8658,japanese
8659,mexican
8660,chinese
8661,american (traditional)
8662,american (traditional)
8663,american (traditional)
8664,italian
8665,mexican
8666,italian
8667,japanese
8668,american (traditional)
8669,american (traditional)
8670,chinese
8671,chinese
8672,american (traditional)
8673,italian
8674,mexican
8675,american (traditional)
8676,italian
8677,italian
8678,japanese
8679,american (traditional)
8680,italian
8681,american (traditional)
8682,american (traditional)
8683,american (traditional)
8684,american (traditional)
8685,american (traditional)
8686,american (traditional)
8687,american (traditional)
8688,japanese
8689,chinese
8690,american (traditional)
8691,chinese
8692,chinese
8693,american (traditional)
8694,italian
8695,chinese
8696,american (traditional)
8697,american (traditional)
8698,chinese
8699,chinese
8700,american (traditional)
8701,chinese
8702,chinese
8703,mexican
8704,chinese
8705,chinese
8706,italian
8707,italian
8708,italian
8709,italian
8710,american (traditional)
8711,italian
8712,italian
8713,american (traditional)
8714,american (traditional)
8715,japanese
8716,chinese
8717,chinese
8718,american (traditional)
8719,italian
8720,chinese
8721,american (traditional)
8722,mexican
8723,italian
8724,mexican
8725,american (traditional)
8726,mexican
8727,chinese
8728,american (traditional)
8729,chinese
8730,mexican
8731,american (traditional)
8732,american (traditional)
8733,italian
8734,american (traditional)
8735,italian
8736,american (traditional)
8737,chinese
8738,italian
8739,american (traditional)
8740,italian
8741,mexican
8742,italian
8743,italian
8744,mexican
8745,chinese
8746,japanese
8747,american (traditional)
8748,american (traditional)
8749,chinese
8750,american (traditional)
8751,italian
8752,american (traditional)
8753,italian
8754,mediterranean
8755,chinese
8756,italian
8757,american (traditional)
8758,mediterranean
8759,mexican
8760,american (traditional)
8761,mediterranean
8762,mexican
8763,chinese
8764,american (traditional)
8765,chinese
8766,american (traditional)
8767,american (traditional)
8768,italian
8769,american (traditional)
8770,chinese
8771,mexican
8772,chinese
8773,japanese
8774,american (traditional)
8775,american (traditional)
8776,mexican
8777,american (traditional)
8778,american (traditional)
8779,chinese
8780,italian
8781,italian
8782,italian
8783,american (traditional)
8784,canadian (new)
8785,american (traditional)
8786,chinese
8787,japanese
8788,american (traditional)
8789,mexican
8790,american (traditional)
8791,chinese
8792,american (traditional)
8793,italian
8794,chinese
8795,american (traditional)
8796,italian
8797,mexican
8798,american (traditional)
8799,chinese
8800,mexican
8801,chinese
8802,mexican
8803,mexican
8804,american (traditional)
8805,chinese
8806,american (traditional)
8807,italian
8808,mediterranean
8809,american (traditional)
8810,american (new)
8811,american (traditional)
8812,chinese
8813,chinese
8814,american (traditional)
8815,mexican
8816,chinese
8817,american (traditional)
8818,mexican
8819,american (traditional)
8820,american (traditional)
8821,chinese
8822,mexican
8823,chinese
8824,italian
8825,chinese
8826,mexican
8827,chinese
8828,chinese
8829,american (traditional)
8830,mexican
8831,mexican
8832,chinese
8833,mexican
8834,american (traditional)
8835,chinese
8836,mexican
8837,italian
8838,mexican
8839,american (traditional)
8840,italian
8841,american (traditional)
8842,italian
8843,american (new)
8844,american (traditional)
8845,chinese
8846,chinese
8847,american (traditional)
8848,chinese
8849,mexican
8850,american (traditional)
8851,chinese
8852,italian
8853,american (traditional)
8854,american (traditional)
8855,mexican
8856,mexican
8857,chinese
8858,chinese
8859,american (traditional)
8860,italian
8861,mexican
8862,american (traditional)
8863,canadian (new)
8864,italian
8865,american (traditional)
8866,italian
8867,mexican
8868,american (traditional)
8869,mexican
8870,american (traditional)
8871,american (traditional)
8872,italian
8873,italian
8874,chinese
8875,italian
8876,italian
8877,mexican
8878,american (traditional)
8879,mexican
8880,mexican
8881,american (traditional)
8882,chinese
8883,chinese
8884,american (traditional)
8885,italian
8886,italian
8887,italian
8888,mexican
8889,chinese
8890,american (traditional)
8891,italian
8892,american (traditional)
8893,american (traditional)
8894,chinese
8895,chinese
8896,mexican
8897,american (traditional)
8898,chinese
8899,american (traditional)
8900,american (traditional)
8901,american (traditional)
8902,american (traditional)
8903,american (traditional)
8904,italian
8905,mexican
8906,american (traditional)
8907,american (traditional)
8908,mediterranean
8909,chinese
8910,mexican
8911,italian
8912,american (traditional)
8913,mexican
8914,mexican
8915,american (traditional)
8916,italian
8917,chinese
8918,italian
8919,mexican
8920,italian
8921,japanese
8922,japanese
8923,chinese
8924,american (traditional)
8925,american (traditional)
8926,mexican
8927,american (traditional)
8928,chinese
8929,italian
8930,japanese
8931,italian
8932,mexican
8933,american (traditional)
8934,american (traditional)
8935,american (traditional)
8936,mexican
8937,american (traditional)
8938,mexican
8939,italian
8940,american (traditional)
8941,chinese
8942,american (traditional)
8943,american (traditional)
8944,american (traditional)
8945,mexican
8946,mexican
8947,italian
8948,american (traditional)
8949,mexican
8950,japanese
8951,chinese
8952,chinese
8953,american (traditional)
8954,chinese
8955,italian
8956,italian
8957,italian
8958,italian
8959,italian
8960,italian
8961,chinese
8962,japanese
8963,american (traditional)
8964,american (traditional)
8965,chinese
8966,mexican
8967,mexican
8968,italian
8969,american (traditional)
8970,chinese
8971,italian
8972,mediterranean
8973,american (traditional)
8974,chinese
8975,american (traditional)
8976,american (traditional)
8977,mexican
8978,american (traditional)
8979,mexican
8980,chinese
8981,mexican
8982,mexican
8983,italian
8984,chinese
8985,italian
8986,chinese
8987,american (traditional)
8988,mexican
8989,american (traditional)
8990,american (traditional)
8991,mexican
8992,american (traditional)
8993,chinese
8994,american (traditional)
8995,italian
8996,american (traditional)
8997,chinese
8998,american (traditional)
8999,chinese
9000,chinese
9001,japanese
9002,italian
9003,chinese
9004,italian
9005,italian
9006,japanese
9007,chinese
9008,american (traditional)
9009,italian
9010,chinese
9011,american (traditional)
9012,italian
9013,american (traditional)
9014,italian
9015,american (traditional)
9016,american (traditional)
9017,american (traditional)
9018,italian
9019,chinese
9020,japanese
9021,chinese
9022,italian
9023,chinese
9024,italian
9025,mexican
9026,american (traditional)
9027,american (traditional)
9028,american (traditional)
9029,chinese
9030,mexican
9031,italian
9032,american (traditional)
9033,mexican
9034,mexican
9035,american (traditional)
9036,mexican
9037,mexican
9038,american (traditional)
9039,italian
9040,american (traditional)
9041,american (traditional)
9042,american (traditional)
9043,chinese
9044,american (traditional)
9045,chinese
9046,mexican
9047,american (traditional)
9048,american (traditional)
9049,italian
9050,mexican
9051,american (traditional)
9052,american (traditional)
9053,chinese
9054,italian
9055,american (traditional)
9056,chinese
9057,mexican
9058,american (traditional)
9059,chinese
9060,mexican
9061,italian
9062,mexican
9063,mexican
9064,italian
9065,mediterranean
9066,chinese
9067,japanese
9068,american (traditional)
9069,mexican
9070,italian
9071,chinese
9072,american (traditional)
9073,italian
9074,american (traditional)
9075,italian
9076,american (traditional)
9077,japanese
9078,american (new)
9079,italian
9080,american (traditional)
9081,american (traditional)
9082,italian
9083,american (traditional)
9084,mexican
9085,mexican
9086,italian
9087,mexican
9088,japanese
9089,italian
9090,chinese
9091,italian
9092,american (traditional)
9093,italian
9094,american (traditional)
9095,mexican
9096,italian
9097,mexican
9098,mexican
9099,american (traditional)
9100,mexican
9101,american (traditional)
9102,american (traditional)
9103,chinese
9104,american (traditional)
9105,mexican
9106,mexican
9107,american (traditional)
9108,italian
9109,american (traditional)
9110,american (traditional)
9111,japanese
9112,american (traditional)
9113,american (traditional)
9114,italian
9115,american (traditional)
9116,american (traditional)
9117,japanese
9118,american (traditional)
9119,italian
9120,chinese
9121,american (traditional)
9122,american (traditional)
9123,italian
9124,american (traditional)
9125,italian
9126,chinese
9127,italian
9128,italian
9129,american (traditional)
9130,italian
9131,mexican
9132,american (traditional)
9133,mexican
9134,american (traditional)
9135,chinese
9136,american (traditional)
9137,chinese
9138,japanese
9139,american (traditional)
9140,mexican
9141,american (traditional)
9142,american (traditional)
9143,italian
9144,american (traditional)
9145,mexican
9146,american (traditional)
9147,american (traditional)
9148,american (traditional)
9149,italian
9150,chinese
9151,chinese
9152,japanese
9153,chinese
9154,chinese
9155,italian
9156,italian
9157,italian
9158,chinese
9159,american (traditional)
9160,american (traditional)
9161,italian
9162,italian
9163,mexican
9164,chinese
9165,american (traditional)
9166,japanese
9167,mexican
9168,chinese
9169,italian
9170,italian
9171,italian
9172,mexican
9173,chinese
9174,japanese
9175,italian
9176,chinese
9177,mediterranean
9178,american (traditional)
9179,chinese
9180,american (traditional)
9181,american (traditional)
9182,italian
9183,mexican
9184,italian
9185,american (traditional)
9186,american (traditional)
9187,american (traditional)
9188,mexican
9189,american (traditional)
9190,american (traditional)
9191,american (traditional)
9192,american (traditional)
9193,american (traditional)
9194,mexican
9195,american (traditional)
9196,chinese
9197,japanese
9198,american (traditional)
9199,american (traditional)
9200,italian
9201,american (traditional)
9202,american (traditional)
9203,american (traditional)
9204,american (traditional)
9205,american (traditional)
9206,american (traditional)
9207,american (traditional)
9208,chinese
9209,mexican
9210,mexican
9211,mexican
9212,japanese
9213,american (traditional)
9214,american (traditional)
9215,american (traditional)
9216,mexican
9217,mediterranean
9218,mexican
9219,mexican
9220,american (traditional)
9221,italian
9222,chinese
9223,italian
9224,italian
9225,american (traditional)
9226,mexican
9227,italian
9228,mexican
9229,mexican
9230,chinese
9231,italian
9232,american (traditional)
9233,chinese
9234,mexican
9235,italian
9236,mexican
9237,mediterranean
9238,mexican
9239,mediterranean
9240,chinese
9241,japanese
9242,italian
9243,mexican
9244,italian
9245,american (traditional)
9246,american (traditional)
9247,chinese
9248,mexican
9249,chinese
9250,chinese
9251,chinese
9252,chinese
9253,mediterranean
9254,chinese
9255,american (traditional)
9256,japanese
9257,mexican
9258,american (traditional)
9259,mexican
9260,american (traditional)
9261,mexican
9262,italian
9263,italian
9264,american (traditional)
9265,chinese
9266,mexican
9267,american (traditional)
9268,mexican
9269,mexican
9270,american (traditional)
9271,american (traditional)
9272,american (traditional)
9273,american (traditional)
9274,american (traditional)
9275,american (traditional)
9276,american (traditional)
9277,mexican
9278,american (traditional)
9279,mexican
9280,italian
9281,mexican
9282,mediterranean
9283,american (traditional)
